"event","quarter","time","resolution","realization","grpd_event_time_bin","dataSet","grpd_time_event","EV","VarPredictedAgg","sqDevFromRealizationAgg","errorAgg","perc_errorAgg","avg_disagreementEV"
1983,2,1983.375,1,4.5,742,"PRGDP",58,2.95684210526316,1.69287423822715,2.38133628808864,0.688462049861497,0.40668233606206,0.352916343490305
1983,3,1983.625,1,4.5,748,"PRGDP",60,3.23133333333333,1.2487792322963,1.60951511111111,0.360735878814814,0.288870818384352,0.520624888888889
1983,4,1983.875,1,4.5,754,"PRGDP",62,3.27,1.05598888888889,1.5129,0.456911111111111,0.432685529098581,0.487588888888889
1984,1,1983.125,1,7.1,760,"PRGDP",57,3.76685714285714,3.87593012244898,11.1098413061224,7.23391118367347,1.86636780208586,1.25661583673469
1984,2,1983.375,1,7.1,766,"PRGDP",59,4.21736842105263,2.47485623268698,8.3095648199446,5.83470858725762,2.35759496256589,0.453793074792244
1984,3,1983.625,1,7.1,772,"PRGDP",61,4.19866666666667,2.82453155555556,8.41773511111111,5.59320355555555,1.98022342662602,0.898024888888888
1984,4,1983.875,1,7.1,778,"PRGDP",63,4.61714285714286,2.55742040816326,6.16457959183673,3.60715918367347,1.41046781833735,0.840688979591837
1984,1,1984.125,1,7.1,784,"PRGDP",64,4.6648275862069,3.23110772889417,5.93006468489893,2.69895695600476,0.835303921274224,0.976045659928657
1984,2,1984.375,1,7.1,790,"PRGDP",66,5.17333333333333,2.55177373737374,3.71204444444444,1.1602707070707,0.454691844373648,1.07548282828283
1984,3,1984.625,1,7.1,796,"PRGDP",68,6.53421052631579,1.16077485420615,0.320117728531857,-0.840657125674295,-0.724220655390762,0.620540166204986
1984,4,1984.875,1,7.1,802,"PRGDP",70,6.69857142857143,0.680384900874636,0.161144897959183,-0.519240002915453,-0.763156269705529,0.387269387755102
1985,1,1984.125,1,3.8,808,"PRGDP",65,2.97448275862069,4.50279714625446,0.681478715814507,-3.82131843043995,-0.848654360016778,1.83836956004756
1985,2,1984.375,1,3.8,814,"PRGDP",67,2.92909090909091,4.65072947658402,0.758482644628099,-3.89224683195592,-0.836911037623885,2.17253553719008
1985,3,1984.625,1,3.8,820,"PRGDP",69,3.5821052631579,2.95167977839335,0.0474781163434902,-2.90420166204986,-0.983914882403221,0.782185041551247
1985,4,1984.875,1,3.8,826,"PRGDP",71,3.42428571428571,3.01712448979592,0.141161224489796,-2.87596326530612,-0.953213324485877,1.22538163265306
1985,2,1985.375,1,3.8,832,"PRGDP",72,2.75925925925926,2.20130315500686,1.08314128943759,-1.11816186556927,-0.507954510048294,0.370562414266118
1985,3,1985.625,1,3.8,838,"PRGDP",74,2.68344827586207,1.31358810939358,1.24668775267539,-0.0669003567181936,-0.0509294779998262,0.209519143876338
1985,4,1985.875,1,3.8,844,"PRGDP",76,2.86652173913043,0.951596962850333,0.871381663516068,-0.0802152993342651,-0.0842954553932108,0.215674858223062
1986,2,1985.375,1,3.2,850,"PRGDP",73,2.56538461538462,3.08034023668639,0.402736686390533,-2.67760355029586,-0.869255778438369,0.695463313609467
1986,3,1985.625,1,3.2,856,"PRGDP",75,2.45428571428571,3.32219591836735,0.556089795918368,-2.76610612244898,-0.832613786308048,0.516424489795918
1986,4,1985.875,1,3.2,862,"PRGDP",77,2.67913043478261,2.60139054820416,0.271305103969755,-2.3300854442344,-0.895707661367092,0.311286200378072
1986,1,1986.125,1,3.2,868,"PRGDP",78,2.03375,5.64933432877604,1.3601390625,-4.28919526627604,-0.759239056613829,5.25303177083333
1986,2,1986.375,1,3.2,874,"PRGDP",80,2.66961538461538,1.3408947929563,0.281307840236686,-1.05958695271962,-0.790208865218665,0.194388313609468
1986,3,1986.625,1,3.2,880,"PRGDP",82,2.56571428571429,1.31615782312925,0.402318367346939,-0.913839455782313,-0.694323613569078,0.118062585034014
1986,4,1986.875,1,3.2,886,"PRGDP",84,2.77782608695652,0.794181775540396,0.178230812854443,-0.615950962685954,-0.775579321581427,0.119330056710775
1987,1,1986.125,1,3.4,892,"PRGDP",79,2.73958333333333,3.67156037507234,0.43615017361111,-3.23541020146123,-0.88120849746274,1.95605399305556
1987,2,1986.375,1,3.4,898,"PRGDP",81,2.64307692307692,3.60183668639053,0.572932544378698,-3.02890414201183,-0.840933225389282,1.36602130177515
1987,3,1986.625,1,3.4,904,"PRGDP",83,2.26857142857143,3.56025034013605,1.2801306122449,-2.28011972789116,-0.640438033861412,1.2807074829932
1987,4,1986.875,1,3.4,910,"PRGDP",85,2.42086956521739,2.35330359168242,0.95869640831758,-1.39460718336484,-0.592616774263201,0.725999243856333
1987,1,1987.125,1,3.4,916,"PRGDP",86,2.12,3.41507368421053,1.6384,-1.77667368421052,-0.520244612122108,1.70837894736842
1987,2,1987.375,1,3.4,922,"PRGDP",88,2.70592592592593,1.7994463648834,0.481738820301783,-1.31770754458162,-0.73228497958982,0.417120438957476
1987,3,1987.625,1,3.4,928,"PRGDP",90,2.906,0.879164,0.244036,-0.635128,-0.722422665168274,0.075684
1987,4,1987.875,1,3.4,934,"PRGDP",92,2.91944444444444,0.482134777949246,0.230933641975309,-0.251201135973937,-0.521018494128173,0.049271913580247
1988,1,1987.125,1,4.2,940,"PRGDP",87,2.01473684210526,4.62925650969529,4.77537506925208,0.146118559556786,0.0315641527426192,2.12980387811634
1988,2,1987.375,1,4.2,946,"PRGDP",89,2.25259259259259,2.73175253772291,3.79239561042524,1.06064307270233,0.388264697499448,0.78797475994513
1988,3,1987.625,1,4.2,952,"PRGDP",91,2.559,2.211519,2.692881,0.481362000000002,0.217661254549476,0.420539
1988,4,1987.875,1,4.2,958,"PRGDP",93,1.84222222222222,2.37955061728395,5.55911604938272,3.17956543209877,1.33620415930801,0.915328395061728
1988,1,1988.125,1,4.2,964,"PRGDP",94,2.04823529411765,2.52708512110727,4.63009134948097,2.1030062283737,0.832186542039489,0.705461591695502
1988,2,1988.375,1,4.2,970,"PRGDP",96,2.85411764705882,1.84224775086505,1.81139930795848,-0.0308484429065747,-0.0167450023440601,0.16078892733564
1988,3,1988.625,1,4.2,976,"PRGDP",98,3.5075,1.84244375,0.47955625,-1.3628875,-0.73971729123345,0.49059375
1988,4,1988.875,1,4.2,982,"PRGDP",100,3.34230769230769,1.72757238279472,0.735636094674556,-0.991936288120164,-0.574179292282673,0.984556213017752
1989,1,1988.125,1,3.7,988,"PRGDP",95,2.13764705882353,3.19281799307958,2.44094671280277,-0.751871280276815,-0.235488299648302,0.901970934256056
1989,2,1988.375,1,3.7,994,"PRGDP",97,2.12588235294118,3.90180069204152,2.47784636678201,-1.42395432525951,-0.36494799136305,1.04676539792388
1989,3,1988.625,1,3.7,1000,"PRGDP",99,2.4075,2.53394375,1.67055625,-0.8633875,-0.340728755324581,0.47589375
1989,4,1988.875,1,3.7,1006,"PRGDP",101,2.71230769230769,2.22184852071006,0.975536094674558,-1.2463124260355,-0.560934921718788,0.262556213017752
1989,1,1989.125,1,3.7,1012,"PRGDP",102,2.4275,2.08224375,1.61925625,-0.462987499999999,-0.222350289201252,0.57504375
1989,2,1989.375,1,3.7,1018,"PRGDP",104,2.66235294117647,1.56364152249135,1.07671141868512,-0.486930103806227,-0.311407759900365,0.301406228373703
1989,3,1989.625,1,3.7,1024,"PRGDP",106,2.75714285714286,0.798163265306122,0.888979591836734,0.0908163265306118,0.113781641523906,0.138163265306122
1989,4,1989.875,1,3.7,1030,"PRGDP",108,2.97333333333333,0.468622222222222,0.528044444444445,0.0594222222222227,0.126801972685889,0.0379555555555555
1990,1,1989.125,1,2,1036,"PRGDP",103,1.7725,3.06824375,0.0517562500000001,-3.0164875,-0.983131636787332,0.56459375
1990,2,1989.375,1,2,1042,"PRGDP",105,1.67764705882353,2.5102062283737,0.103911418685121,-2.40629480968858,-0.958604429584081,0.552323875432526
1990,3,1989.625,1,2,1048,"PRGDP",107,1.96285714285714,2.43290612244898,0.00137959183673471,-2.43152653061224,-0.999432944894994,0.451763265306122
1990,4,1989.875,1,2,1054,"PRGDP",109,1.73733333333333,2.60567288888889,0.0689937777777779,-2.53667911111111,-0.973521704097248,0.710659555555555
1990,2,1990.375,1,2,1060,"PRGDP",110,1.67142857142857,1.34918367346939,0.107959183673469,-1.24122448979592,-0.919981848434427,0.139183673469388
1990,3,1990.625,1,2,1066,"PRGDP",112,1.04153846153846,1.01058224852071,0.918648520710059,-0.0919337278106509,-0.0909710495560589,0.0293207100591716
1990,4,1990.875,1,2,1072,"PRGDP",114,1.05533333333333,0.640938222222222,0.892395111111111,0.251456888888889,0.392326249505065,0.223858222222222
1991,2,1990.375,1,-0.2,1078,"PRGDP",111,1.24285714285714,3.28387755102041,2.08183673469388,-1.20204081632653,-0.366043129699832,2.03387755102041
1991,3,1990.625,1,-0.2,1084,"PRGDP",113,1.07076923076923,2.32114556213018,1.61485443786982,-0.706291124260355,-0.304285580268466,0.506191715976331
1991,4,1990.875,1,-0.2,1090,"PRGDP",115,0.159333333333333,2.93461288888889,0.129120444444444,-2.80549244444444,-0.956000859625021,0.912332888888889
1991,1,1991.125,1,-0.2,1096,"PRGDP",116,-0.136470588235294,2.6307875432526,0.00403598615916954,-2.62675155709343,-0.998465863893297,0.606858131487889
1991,2,1991.375,1,-0.2,1102,"PRGDP",117,-0.218995075,2.09809093092677,0.000360812874255626,-2.09773011805252,-0.999828028009207,0.426234460095969
1991,3,1991.625,1,-0.2,1108,"PRGDP",118,-0.185185185185185,1.7923731138546,0.000219478737997257,-1.7921536351166,-0.999877548521398,0.400313854595336
1991,4,1991.875,1,-0.2,1114,"PRGDP",119,-0.809444444444444,1.54924413580247,0.371422530864198,-1.17782160493827,-0.760255648363768,0.87965524691358
1992,1,1992.125,1,3.5,1120,"PRGDP",120,1.78444444444444,1.31450802469136,2.94313086419753,1.62862283950617,1.23895998268141,0.338012191358024
1992,2,1992.375,1,3.5,1130,"PRGDP",122,2.24277777777778,1.13564228395062,1.58060771604938,0.444965432098765,0.391818302635616,0.202363117283951
1992,3,1992.625,1,3.5,1140,"PRGDP",124,1.75030597058824,0.708836044197898,3.06142919655918,2.35259315236128,3.31895248784,0.160821210570499
1992,4,1992.875,1,3.5,1150,"PRGDP",126,1.71666689473684,0.433413327600309,3.18027696432754,2.74686363672723,6.33774612316576,0.0887228755988443
1993,1,1992.125,1,2.8,1160,"PRGDP",121,2.59728571428571,1.56160691836735,0.0410930816326528,-1.52051383673469,-0.973685387052706,0.334374775510204
1993,2,1992.375,1,2.8,1170,"PRGDP",123,2.84326388888889,1.73588518036265,0.00187176408179015,-1.73401341628086,-0.998921723566187,0.371870770640432
1993,3,1992.625,1,2.8,1180,"PRGDP",125,2.51674960294118,1.43659313450215,0.0802307874339811,-1.35636234706817,-0.944152045901441,0.26564457767432
1993,4,1992.875,1,2.8,1190,"PRGDP",127,2.57037936842105,1.23230057928743,0.0527256344467145,-1.17957494484071,-0.957213657663617,0.236319632559298
1993,1,1993.125,1,2.8,1200,"PRGDP",128,3.09946525,0.886089182357602,0.0896794359575627,-0.796409746400039,-0.898791862328175,0.202875959684437
1993,2,1993.375,1,2.8,1210,"PRGDP",130,2.92158182857143,0.755757112940134,0.0147821410387722,-0.740974971901362,-0.980440619366102,0.123416343889685
1993,3,1993.625,1,2.8,1220,"PRGDP",132,2.411187125,1.01373415887776,0.151175451765766,-0.862558707111995,-0.850872686451523,0.437656504738734
1993,4,1993.875,1,2.8,1230,"PRGDP",134,2.657621453125,0.250903986729772,0.0202716506102365,-0.230632336119535,-0.919205546016017,0.0240670307923337
1994,1,1993.125,1,4,1240,"PRGDP",129,3.11736390322581,1.04669712900841,0.779046479328784,-0.26765064967963,-0.255709739008445,0.127995868250604
1994,2,1993.375,1,4,1250,"PRGDP",131,2.88819126470588,1.28542995230332,1.23611866387631,-0.0493112884270155,-0.0383617079551135,0.172984483506312
1994,3,1993.625,1,4,1260,"PRGDP",133,2.62068778125,1.46234717782723,1.90250219679305,0.440155018965822,0.300992148540136,0.492105738396984
1994,4,1993.875,1,4,1270,"PRGDP",135,2.894996234375,0.947412158919424,1.22103332204543,0.273621163126006,0.288809005193775,0.264830629345828
1994,1,1994.125,1,4,1280,"PRGDP",136,3.33277777777778,0.948795987654321,0.44518549382716,-0.503610493827161,-0.530789021433597,0.179974691358025
1994,2,1994.375,1,4,1290,"PRGDP",138,3.430703125,0.956330755615234,0.324098931884765,-0.632231823730469,-0.661101632482516,0.107528607177734
1994,3,1994.625,1,4,1300,"PRGDP",140,3.39442269642857,0.700926083365023,0.366723870600842,-0.334202212764181,-0.476800936212468,0.218545568931595
1994,4,1994.875,1,4,1310,"PRGDP",142,3.79180414814815,0.495231932948036,0.0433455127283182,-0.451886420219718,-0.912474317901333,0.099134292714367
1995,1,1994.125,1,2.7,1320,"PRGDP",137,2.8625,1.20638221153846,0.02640625,-1.17997596153846,-0.97811120742047,0.385837019230769
1995,2,1994.375,1,2.7,1330,"PRGDP",139,2.80887096774194,1.37435678980229,0.0118528876170657,-1.36250390218522,-0.991375683734374,0.27857372528616
1995,3,1994.625,1,2.7,1340,"PRGDP",141,2.54321126785714,1.19416656978834,0.0245827065269647,-1.16958386326138,-0.979414340386935,0.289677363906616
1995,4,1994.875,1,2.7,1350,"PRGDP",143,2.83894192592593,1.36543973056304,0.0193048587800054,-1.34613487178304,-0.98586180089249,0.209780449350087
1995,1,1995.125,1,2.7,1360,"PRGDP",144,3.03537771153846,0.946168271936339,0.112478209396775,-0.833690062539563,-0.881122404192874,0.268338694342465
1995,2,1995.375,1,2.7,1370,"PRGDP",146,2.83113636363636,1.1854055268595,0.0171967458677685,-1.16820878099174,-0.985492942728783,0.20403507231405
1995,3,1995.625,1,2.7,1380,"PRGDP",148,2.68231434782609,0.815614410816658,0.000312782292816643,-0.815301628523841,-0.999616507152561,0.182310937959357
1995,4,1995.875,1,2.7,1390,"PRGDP",150,3.28606997619048,0.394258328993666,0.343478016991905,-0.050780312001761,-0.128799592215024,0.113396648334785
1996,1,1995.125,1,3.8,1400,"PRGDP",145,2.24818055555556,1.74666138130998,2.40814358815586,0.66148220684588,0.378712333096741,0.512510259645061
1996,2,1995.375,1,3.8,1410,"PRGDP",147,2.25211111111111,1.68066220987654,2.39596001234568,0.715297802469134,0.425604739766046,0.298846098765432
1996,3,1995.625,1,3.8,1420,"PRGDP",149,2.52537802173913,1.18309977391027,1.62466118746565,0.441561413555384,0.37322415513273,0.15309678117176
1996,4,1995.875,1,3.8,1430,"PRGDP",151,2.45987770238095,1.20981742878312,1.79592777257575,0.586110343792637,0.484461812045616,0.260362473463108
1996,1,1996.125,1,3.8,1440,"PRGDP",152,1.78805480555556,1.09714785606192,4.04792346544809,2.95077560938618,2.68949676480036,0.297217432072157
1996,2,1996.375,1,3.8,1450,"PRGDP",154,2.24305297297297,0.810993956996375,2.4240840449683,1.61309008797192,1.9890284928216,0.0786227410208911
1996,3,1996.625,1,3.8,1460,"PRGDP",156,2.48358974358974,0.485756344510191,1.73293596318212,1.24717961867193,2.56750042025599,0.050289677843524
1996,4,1996.875,1,3.8,1470,"PRGDP",158,2.47484375,0.0938984130859375,1.75603908691406,1.66214067382812,17.7014777907578,0.0107554443359375
1997,1,1996.125,1,4.4,1480,"PRGDP",153,1.89430319444444,1.81535608709025,6.27851648137132,4.46316039428107,2.45855919178637,0.668890628551601
1997,2,1996.375,1,4.4,1490,"PRGDP",155,1.91174769444444,1.32513197401716,6.19139953610254,4.86626756208538,3.67228899272062,0.249681669144379
1997,3,1996.625,1,4.4,1500,"PRGDP",157,2.05598684210526,1.3140694208795,5.49439768438366,4.18032826350415,3.18120808313634,0.285418269563712
1997,4,1996.875,1,4.4,1510,"PRGDP",159,2.1459375,0.89932724609375,5.08079775390626,4.1814705078125,4.64955390373729,0.10291630859375
1997,1,1997.125,1,4.4,1520,"PRGDP",160,2.5316949,1.02072852543918,3.49056394668601,2.46983542124683,2.41967904265648,0.147924718835597
1997,2,1997.375,1,4.4,1530,"PRGDP",162,3.20469998648649,0.930366912203727,1.42874212230541,0.498375210101679,0.535675982845515,0.156163583602709
1997,3,1997.625,1,4.4,1540,"PRGDP",164,3.25131609722222,0.682664635354818,1.31947470850079,0.636810073145969,0.932830031271481,0.109375145082553
1997,4,1997.875,1,4.4,1550,"PRGDP",166,3.58191430555556,0.258886854249734,0.66926420345465,0.410377349204916,1.58516101713317,0.03711496119049
1998,1,1997.125,1,4.5,1560,"PRGDP",161,2.08482121428571,1.45907748017726,5.83308856696433,4.37401108678707,2.99779219829757,0.144258796490133
1998,2,1997.375,1,4.5,1570,"PRGDP",163,2.14244556756757,1.58140415107932,5.55806290188181,3.97665875080248,2.51463786033973,0.346426012339705
1998,3,1997.625,1,4.5,1580,"PRGDP",165,2.45449676388889,1.36692855539077,4.18408348894103,2.81715493355026,2.06093794912704,0.178212394626812
1998,4,1997.875,1,4.5,1590,"PRGDP",167,2.566498125,0.98671619113146,3.73842950062852,2.75171330949706,2.78875864633547,0.128657469220269
1998,1,1998.125,1,4.5,1600,"PRGDP",168,2.61084738333333,0.933338461997261,3.56889760905851,2.63555914706125,2.82379785509042,0.293005614863561
1998,2,1998.375,1,4.5,1610,"PRGDP",170,3.045,0.936400925925926,2.117025,1.18062407407408,1.26081045136372,0.162442592592593
1998,3,1998.625,1,4.5,1620,"PRGDP",172,3.23696666666667,0.771896798888889,1.59525320111111,0.823356402222223,1.06666642925247,0.112906832222222
1998,4,1998.875,1,4.5,1630,"PRGDP",174,3.428625,0.320003823660714,1.147844390625,0.827840566964286,2.5869708602045,0.0291117611607142
1999,1,1998.125,1,4.8,1640,"PRGDP",169,2.21551370689655,1.41839514453514,6.6795693992396,5.26117425470447,3.70924440553465,0.399940167501992
1999,2,1998.375,1,4.8,1650,"PRGDP",171,2.3212962962963,1.37102794924554,6.14397205075446,4.77294410150892,3.48128869592732,0.146293689986283
1999,3,1998.625,1,4.8,1660,"PRGDP",173,2.30563333333333,1.67015493222222,6.22186506777778,4.55171013555555,2.7253220930224,0.369746298888889
1999,4,1998.875,1,4.8,1670,"PRGDP",175,1.91339285714286,1.44208848852041,8.33250079719388,6.89041230867347,4.77807871259209,0.419950095663265
1999,1,1999.125,1,4.8,1680,"PRGDP",176,2.83316666666667,1.40341663888889,3.86843336111111,2.46501672222222,1.75643971570254,0.265854138888889
1999,2,1999.375,1,4.8,1690,"PRGDP",178,3.67382352941176,0.867579498269896,1.26827344290657,0.400693944636678,0.461852712559173,0.24055008650519
1999,3,1999.625,1,4.8,1700,"PRGDP",180,3.61030882352941,0.671751081098616,1.41536509537197,0.743614014273355,1.10697851510296,0.110909323745675
1999,4,1999.875,1,4.8,1710,"PRGDP",182,3.69042105263158,0.286291844561598,1.23116544044321,0.944873595881615,3.30038600061595,0.0335697174515236
2000,1,1999.125,1,4.1,1720,"PRGDP",177,2.04946428571429,2.01710685586735,4.20469671556122,2.18758985969388,1.08451857834434,0.433100605867347
2000,2,1999.375,1,4.1,1730,"PRGDP",179,2.48073529411765,1.49337887110727,2.62201818771626,1.128639316609,0.755762210410923,0.42090901816609
2000,3,1999.625,1,4.1,1740,"PRGDP",181,2.48682352941176,1.48975285121107,2.60233832525951,1.11258547404844,0.746825537634636,0.165172674740484
