"event","quarter","id","industry","time","resolution","realization","grpd_id_time_event","EV","VarPredictedAcross","VarPredicted","sqDevFromRealization","grpd_time_event","meanEV","sqDevFromMeanEV","disagreementEV","withinId","disagreementEVMinusPersoni","distanceFromResolution","dataSet","error","perc_error"
2008,1,20,2,2007.125,1,1.4,2,2.2,0.0725,0.114166666666667,0.64,2,2.02348484848485,0.031157598714417,0.0793594467401285,1,0.0808353271484375,1.875,"PRCPCE",0.525833333333334,4.6058394160584
2008,1,411,2,2007.125,1,1.4,74,2,0.2625,0.304166666666667,0.36,2,2.02348484848485,0.000551538108356288,0.0793594467401285,2,0.0818216552734375,1.875,"PRCPCE",0.0558333333333334,0.183561643835617
2008,1,420,2,2007.125,1,1.4,118,2.05,0.16,0.201666666666667,0.4225,2,2.02348484848485,0.000703053259871435,0.0793594467401285,3,0.0818167724609375,1.875,"PRCPCE",0.220833333333333,1.09504132231405
2008,1,421,2,2007.125,1,1.4,172,2.11,0.1554,0.197066666666667,0.5041,2,2.02348484848485,0.00748487144168961,0.0793594467401285,4,0.0815982177734375,1.875,"PRCPCE",0.307033333333333,1.55801759133965
2008,1,431,1,2007.125,1,1.4,508,2.175,0.131875,0.173541666666667,0.600625,2,2.02348484848485,0.0229568411386593,0.0793594467401285,5,0.081099609375,1.875,"PRCPCE",0.427083333333333,2.4609843937575
2008,1,446,2,2007.125,1,1.4,633,2.25,0.275,0.316666666666667,0.7225,2,2.02348484848485,0.0513091138659321,0.0793594467401285,6,0.0801859130859375,1.875,"PRCPCE",0.405833333333333,1.28157894736842
2008,1,448,2,2007.125,1,1.4,713,2.325,0.331875,0.373541666666667,0.855625,2,2.02348484848485,0.0909113865932046,0.0793594467401285,7,0.07890966796875,1.875,"PRCPCE",0.482083333333333,1.29057445621863
2008,1,456,1,2007.125,1,1.4,719,1.65,0.215,0.256666666666667,0.0625000000000001,2,2.02348484848485,0.13949093204775,0.0793594467401285,8,0.0773441162109375,1.875,"PRCPCE",-0.194166666666667,-0.756493506493506
2008,1,463,2,2007.125,1,1.4,751,1.97,0.2366,0.278266666666667,0.3249,2,2.02348484848485,0.00286062901744717,0.0793594467401285,9,0.0817472412109375,1.875,"PRCPCE",0.0466333333333336,0.167585050311453
2008,1,483,3,2007.125,1,1.4,907,1.8825,0.97181875,1.01348541666667,0.23280625,2,2.02348484848485,0.0198767275022957,0.0793594467401285,10,0.0811988708496094,1.875,"PRCPCE",-0.780679166666667,-0.770291465302288
2008,1,484,2,2007.125,1,1.4,954,2.49,0.2624,0.304066666666667,1.1881,2,2.02348484848485,0.217636386593205,0.0793594467401285,11,0.0748257568359375,1.875,"PRCPCE",0.884033333333334,2.90736680552511
2008,1,504,1,2007.125,1,1.4,1083,1.75,0.125,0.166666666666667,0.1225,2,2.02348484848485,0.0747939623507805,0.0793594467401285,12,0.0794290771484375,1.875,"PRCPCE",-0.0441666666666666,-0.265
2008,1,507,3,2007.125,1,1.4,1249,2.175,0.056875,0.0985416666666667,0.600625,2,2.02348484848485,0.0229568411386593,0.0793594467401285,13,0.081099609375,1.875,"PRCPCE",0.502083333333333,5.09513742071881
2008,1,508,2,2007.125,1,1.4,1315,1.94,0.1339,0.175566666666667,0.2916,2,2.02348484848485,0.00696971992653815,0.0793594467401285,14,0.0816148193359375,1.875,"PRCPCE",0.116033333333333,0.660907537497626
2008,1,510,2,2007.125,1,1.4,1361,2,0.3125,0.354166666666667,0.36,2,2.02348484848485,0.000551538108356288,0.0793594467401285,15,0.0818216552734375,1.875,"PRCPCE",0.00583333333333341,0.0164705882352943
2008,1,512,2,2007.125,1,1.4,1472,2.3,0.1225,0.164166666666667,0.81,2,2.02348484848485,0.0764606290174471,0.0793594467401285,16,0.0793753662109375,1.875,"PRCPCE",0.645833333333333,3.93401015228426
2008,1,516,1,2007.125,1,1.4,1536,1.2,0.36625,0.407916666666667,0.0399999999999999,2,2.02348484848485,0.678127295684113,0.0793594467401285,17,0.0599857177734375,1.875,"PRCPCE",-0.367916666666667,-0.90194075587334
2008,1,518,2,2007.125,1,1.4,1544,1.75,0.375,0.416666666666667,0.1225,2,2.02348484848485,0.0747939623507805,0.0793594467401285,18,0.0794290771484375,1.875,"PRCPCE",-0.294166666666667,-0.706
2008,1,519,1,2007.125,1,1.4,1652,1.7125,0.83296875,0.874635416666667,0.09765625,2,2.02348484848485,0.0967115759871442,0.0793594467401285,19,0.0787227478027344,1.875,"PRCPCE",-0.776979166666667,-0.88834633478235
2008,1,521,1,2007.125,1,1.4,1669,1.925,0.231875,0.273541666666667,0.275625,2,2.02348484848485,0.0096992653810835,0.0793594467401285,20,0.08152685546875,1.875,"PRCPCE",0.00208333333333371,0.00761614623000901
2008,1,524,2,2007.125,1,1.4,1701,2.225,0.311875,0.353541666666667,0.680625,2,2.02348484848485,0.0406083562901745,0.0793594467401285,21,0.08053076171875,1.875,"PRCPCE",0.327083333333334,0.925162050677667
2008,1,526,2,2007.125,1,1.4,1777,2.375,0.046875,0.0885416666666667,0.950625,2,2.02348484848485,0.12356290174472,0.0793594467401285,22,0.077857421875,1.875,"PRCPCE",0.862083333333334,9.7364705882353
2008,1,528,1,2007.125,1,1.4,1858,2,0.0625,0.104166666666667,0.36,2,2.02348484848485,0.000551538108356288,0.0793594467401285,23,0.0818216552734375,1.875,"PRCPCE",0.255833333333333,2.456
2008,1,533,1,2007.125,1,1.4,1997,1.5,0.1625,0.204166666666667,0.01,2,2.02348484848485,0.274036386593205,0.0793594467401285,24,0.0730081787109375,1.875,"PRCPCE",-0.194166666666667,-0.951020408163265
2008,1,535,1,2007.125,1,1.4,2019,2.4,0.1025,0.144166666666667,1,2,2.02348484848485,0.141763659320477,0.0793594467401285,25,0.0772708740234375,1.875,"PRCPCE",0.855833333333333,5.9364161849711
2008,1,536,2,2007.125,1,1.4,2125,1.725,0.111875,0.153541666666667,0.105625,2,2.02348484848485,0.0890932047750229,0.0793594467401285,26,0.07896826171875,1.875,"PRCPCE",-0.0479166666666665,-0.312075983717774
2008,1,541,1,2007.125,1,1.4,2178,1.95,0.185,0.226666666666667,0.3025,2,2.02348484848485,0.00540002295684111,0.0793594467401285,27,0.0816654052734375,1.875,"PRCPCE",0.0758333333333336,0.334558823529413
2008,1,542,1,2007.125,1,1.4,2194,2.525,0.311875,0.353541666666667,1.265625,2,2.02348484848485,0.251517447199265,0.0793594467401285,28,0.07373388671875,1.875,"PRCPCE",0.912083333333333,2.57984678845021
2008,1,544,1,2007.125,1,1.4,2278,1.92,0.1061,0.147766666666667,0.2704,2,2.02348484848485,0.0107091138659321,0.0793594467401285,29,0.0814943115234375,1.875,"PRCPCE",0.122633333333333,0.829912023460411
2008,1,546,1,2007.125,1,1.4,2294,2.225,0.855625,0.897291666666667,0.680625000000001,2,2.02348484848485,0.0406083562901747,0.0793594467401285,30,0.08053076171875,1.875,"PRCPCE",-0.216666666666666,-0.241467378685859
2008,1,548,2,2007.125,1,1.4,2406,1.975,0.136875,0.178541666666667,0.330625,2,2.02348484848485,0.0023507805325987,0.0793594467401285,31,0.081763671875,1.875,"PRCPCE",0.152083333333334,0.851808634772463
2008,1,549,1,2007.125,1,1.4,2499,1.975,0.061875,0.103541666666667,0.330625,2,2.02348484848485,0.0023507805325987,0.0793594467401285,32,0.081763671875,1.875,"PRCPCE",0.227083333333334,2.19315895372234
2008,1,552,1,2007.125,1,1.4,2623,2.125,0.121875,0.163541666666667,0.525625,2,2.02348484848485,0.0103053259871442,0.0793594467401285,33,0.08150732421875,1.875,"PRCPCE",0.362083333333333,2.2140127388535
2007,2,20,2,2007.375,1,2.3,3,2.3,0.0725,0.114166666666667,0,3,2.178,0.014884,0.0752444375,1,0.0767823553583169,0.625,"PRCPCE",-0.114166666666667,-1
2007,2,99,1,2007.375,1,2.3,15,2,0.2325,0.274166666666667,0.09,3,2.178,0.0316840000000001,0.0752444375,2,0.0763405407626562,0.625,"PRCPCE",-0.184166666666667,-0.671732522796353
2007,2,407,2,2007.375,1,2.3,25,2.65,0.09,0.131666666666667,0.1225,3,2.178,0.222784,0.0752444375,3,0.0713148997370151,0.625,"PRCPCE",-0.00916666666666659,-0.0696202531645564
2007,2,411,2,2007.375,1,2.3,75,2,0.2125,0.254166666666667,0.0899999999999999,3,2.178,0.031684,0.0752444375,4,0.0763405407626562,0.625,"PRCPCE",-0.164166666666667,-0.645901639344263
2007,2,420,2,2007.375,1,2.3,119,2.1,0.0775,0.119166666666667,0.0400000000000001,3,2.178,0.00608400000000005,0.0752444375,5,0.0770137820512821,0.625,"PRCPCE",-0.0791666666666666,-0.664335664335664
2007,2,421,2,2007.375,1,2.3,173,2.025,0.161875,0.203541666666667,0.075625,3,2.178,0.023409,0.0752444375,6,0.0765581607495069,0.625,"PRCPCE",-0.127916666666667,-0.628454452405322
2007,2,424,1,2007.375,1,2.3,348,2.225,0.440625,0.482291666666667,0.00562499999999996,3,2.178,0.00220900000000001,0.0752444375,7,0.0771156886916503,0.625,"PRCPCE",-0.476666666666667,-0.988336933045357
2007,2,431,1,2007.375,1,2.3,509,2.125,0.096875,0.138541666666667,0.0306249999999999,3,2.178,0.00280899999999999,0.0752444375,8,0.0770999095989481,0.625,"PRCPCE",-0.107916666666667,-0.778947368421053
2007,2,439,2,2007.375,1,2.3,630,2.275,0.274375,0.316041666666667,0.000624999999999973,3,2.178,0.00940900000000008,0.0752444375,9,0.0769263395792242,0.625,"PRCPCE",-0.315416666666667,-0.998022412656559
2007,2,446,2,2007.375,1,2.3,634,1.75,0.15,0.191666666666667,0.3025,3,2.178,0.183184,0.0752444375,10,0.0723563198553583,0.625,"PRCPCE",0.110833333333333,0.578260869565216
2007,2,456,1,2007.375,1,2.3,720,2.025,0.086875,0.128541666666667,0.075625,3,2.178,0.023409,0.0752444375,11,0.0765581607495069,0.625,"PRCPCE",-0.0529166666666667,-0.411669367909239
2007,2,463,2,2007.375,1,2.3,752,2.025,0.091875,0.133541666666667,0.075625,3,2.178,0.023409,0.0752444375,12,0.0765581607495069,0.625,"PRCPCE",-0.0579166666666667,-0.433697347893916
2007,2,483,3,2007.375,1,2.3,908,2.575,0.590625,0.632291666666667,0.0756250000000004,3,2.178,0.157609000000001,0.0752444375,13,0.0730289036817883,0.625,"PRCPCE",-0.556666666666666,-0.880395387149917
2007,2,484,2,2007.375,1,2.3,955,2.27,0.1346,0.176266666666667,0.000899999999999988,3,2.178,0.00846400000000001,0.0752444375,14,0.0769511916502302,0.625,"PRCPCE",-0.175366666666667,-0.994894099848714
2007,2,498,1,2007.375,1,2.3,1056,1.875,0.196875,0.238541666666667,0.180625,3,2.178,0.091809,0.0752444375,15,0.0747593441814596,0.625,"PRCPCE",-0.0579166666666668,-0.242794759825328
2007,2,506,2,2007.375,1,2.3,1196,2,0.2125,0.254166666666667,0.0899999999999999,3,2.178,0.031684,0.0752444375,16,0.0763405407626562,0.625,"PRCPCE",-0.164166666666667,-0.645901639344263
2007,2,507,3,2007.375,1,2.3,1250,2.25,0.075,0.116666666666667,0.00249999999999998,3,2.178,0.00518400000000001,0.0752444375,17,0.0770374506903354,0.625,"PRCPCE",-0.114166666666667,-0.978571428571429
2007,2,510,2,2007.375,1,2.3,1362,1.65,0.14,0.181666666666667,0.4225,3,2.178,0.278784,0.0752444375,18,0.069842184418146,0.625,"PRCPCE",0.240833333333333,1.32568807339449
2007,2,512,2,2007.375,1,2.3,1473,2.05,0.16,0.201666666666667,0.0625,3,2.178,0.016384,0.0752444375,19,0.0767429076265615,0.625,"PRCPCE",-0.139166666666667,-0.690082644628099
2007,2,516,1,2007.375,1,2.3,1537,1.85,0.09,0.131666666666667,0.2025,3,2.178,0.107584,0.0752444375,20,0.0743444855358317,0.625,"PRCPCE",0.0708333333333331,0.537974683544302
2007,2,518,2,2007.375,1,2.3,1545,1.75,0.225,0.266666666666667,0.3025,3,2.178,0.183184,0.0752444375,21,0.0723563198553583,0.625,"PRCPCE",0.0358333333333332,0.134374999999999
2007,2,519,1,2007.375,1,2.3,1653,2.2,0.2225,0.264166666666667,0.00999999999999993,3,2.178,0.000484000000000011,0.0752444375,22,0.077161053583169,0.625,"PRCPCE",-0.254166666666667,-0.962145110410095
2007,2,520,2,2007.375,1,2.3,1666,2.05,0.36,0.401666666666667,0.0624999999999998,3,2.178,0.0163839999999999,0.0752444375,23,0.0767429076265615,0.625,"PRCPCE",-0.339166666666667,-0.844398340248963
2007,2,521,1,2007.375,1,2.3,1670,2.25,0.225,0.266666666666667,0.00249999999999998,3,2.178,0.00518400000000001,0.0752444375,24,0.0770374506903354,0.625,"PRCPCE",-0.264166666666667,-0.990625
2007,2,524,2,2007.375,1,2.3,1702,2.85,0.215,0.256666666666667,0.3025,3,2.178,0.451584,0.0752444375,25,0.0652978057199211,0.625,"PRCPCE",0.0458333333333336,0.17857142857143
2007,2,526,2,2007.375,1,2.3,1778,2.4,0.1025,0.144166666666667,0.01,3,2.178,0.049284,0.0752444375,26,0.0758776873767259,0.625,"PRCPCE",-0.134166666666667,-0.930635838150289
2007,2,527,2,2007.375,1,2.3,1801,2.2,0.1225,0.164166666666667,0.00999999999999993,3,2.178,0.000484000000000011,0.0752444375,27,0.077161053583169,0.625,"PRCPCE",-0.154166666666667,-0.939086294416244
2007,2,528,1,2007.375,1,2.3,1859,2.2,0.1225,0.164166666666667,0.00999999999999993,3,2.178,0.000484000000000011,0.0752444375,28,0.077161053583169,0.625,"PRCPCE",-0.154166666666667,-0.939086294416244
2007,2,531,1,2007.375,1,2.3,1925,2.25,0.05,0.0916666666666667,0.00249999999999998,3,2.178,0.00518400000000001,0.0752444375,29,0.0770374506903354,0.625,"PRCPCE",-0.0891666666666667,-0.972727272727273
2007,2,532,2,2007.375,1,2.3,1934,2.2,0.1225,0.164166666666667,0.00999999999999993,3,2.178,0.000484000000000011,0.0752444375,30,0.077161053583169,0.625,"PRCPCE",-0.154166666666667,-0.939086294416244
2007,2,535,1,2007.375,1,2.3,2020,2.4,0.0525,0.0941666666666667,0.01,3,2.178,0.049284,0.0752444375,31,0.0758776873767259,0.625,"PRCPCE",-0.0841666666666667,-0.893805309734513
2007,2,539,1,2007.375,1,2.3,2133,2.5825,0.31756875,0.359235416666667,0.0798062500000001,3,2.178,0.16362025,0.0752444375,32,0.0728708168967785,0.625,"PRCPCE",-0.279429166666667,-0.777844148161895
2007,2,541,1,2007.375,1,2.3,2179,2.2,0.1475,0.189166666666667,0.01,3,2.178,0.000483999999999991,0.0752444375,33,0.077161053583169,0.625,"PRCPCE",-0.179166666666667,-0.947136563876652
2007,2,542,1,2007.375,1,2.3,2195,2.275,0.211875,0.253541666666667,0.000624999999999996,3,2.178,0.009409,0.0752444375,34,0.0769263395792242,0.625,"PRCPCE",-0.252916666666667,-0.997534921939195
2007,2,544,1,2007.375,1,2.3,2279,2,0.1125,0.154166666666667,0.0899999999999999,3,2.178,0.031684,0.0752444375,35,0.0763405407626562,0.625,"PRCPCE",-0.0641666666666668,-0.416216216216217
2007,2,546,1,2007.375,1,2.3,2295,2.2625,0.42296875,0.464635416666667,0.00140624999999997,3,2.178,0.00714025000000004,0.0752444375,36,0.0769860042735043,0.625,"PRCPCE",-0.463229166666667,-0.996973433471584
2007,2,548,2,2007.375,1,2.3,2407,3,0.1625,0.204166666666667,0.490000000000001,3,2.178,0.675684000000001,0.0752444375,37,0.0594043145956608,0.625,"PRCPCE",0.285833333333334,1.4
2007,2,549,1,2007.375,1,2.3,2500,2,0.0625,0.104166666666667,0.0899999999999999,3,2.178,0.031684,0.0752444375,38,0.0763405407626562,0.625,"PRCPCE",-0.0141666666666668,-0.136000000000001
2007,2,550,2,2007.375,1,2.3,2614,1.98,1.15585,1.19751666666667,0.1024,3,2.178,0.039204,0.0752444375,39,0.0761427761341223,0.625,"PRCPCE",-1.09511666666667,-0.914489707867671
2007,2,552,1,2007.375,1,2.3,2624,2.05,0.085,0.126666666666667,0.0625,3,2.178,0.016384,0.0752444375,40,0.0767429076265615,0.625,"PRCPCE",-0.0641666666666667,-0.506578947368421
2008,2,20,2,2007.375,1,1.4,4,2.4,0.0525,0.0941666666666667,1,4,2.14916666666667,0.0629173611111112,0.0589379273504273,1,0.0587896338296399,1.625,"PRCPCE",0.905833333333333,9.61946902654867
2008,2,99,1,2007.375,1,1.4,16,1.9725,0.33111875,0.372785416666667,0.32775625,4,2.14916666666667,0.0312111111111112,0.0589379273504273,2,0.059645966066482,1.625,"PRCPCE",-0.0450291666666672,-0.120791116426453
2008,2,407,2,2007.375,1,1.4,26,2.8,0.0725,0.114166666666667,1.96,4,2.14916666666667,0.423584027777778,0.0589379273504273,3,0.049048636599723,1.625,"PRCPCE",1.84583333333333,16.1678832116788
2008,2,411,2,2007.375,1,1.4,76,2,0.2625,0.304166666666667,0.36,4,2.14916666666667,0.0222506944444444,0.0589379273504273,4,0.0598879717797784,1.625,"PRCPCE",0.0558333333333334,0.183561643835617
2008,2,420,2,2007.375,1,1.4,120,2.1,0.0775,0.119166666666667,0.49,4,2.14916666666667,0.00241736111111112,0.0589379273504273,5,0.060423636599723,1.625,"PRCPCE",0.370833333333333,3.11188811188811
2008,2,421,2,2007.375,1,1.4,174,2.075,0.231875,0.273541666666667,0.455625,4,2.14916666666667,0.00550069444444445,0.0589379273504273,6,0.0603403609764543,1.625,"PRCPCE",0.182083333333333,0.665651180502665
2008,2,424,1,2007.375,1,1.4,349,2.225,0.440625,0.482291666666667,0.680625,4,2.14916666666667,0.00575069444444449,0.0589379273504273,7,0.060333608898892,1.625,"PRCPCE",0.198333333333334,0.411231101511879
2008,2,431,1,2007.375,1,1.4,510,2.05,0.16,0.201666666666667,0.4225,4,2.14916666666667,0.00983402777777777,0.0589379273504273,8,0.060223324965374,1.625,"PRCPCE",0.220833333333333,1.09504132231405
2008,2,439,2,2007.375,1,1.4,631,2.2825,0.51706875,0.558735416666667,0.77880625,4,2.14916666666667,0.0177777777777778,0.0589379273504273,9,0.060008777700831,1.625,"PRCPCE",0.220070833333333,0.393873069021189
2008,2,446,2,2007.375,1,1.4,635,2.25,0.275,0.316666666666667,0.7225,4,2.14916666666667,0.0101673611111112,0.0589379273504273,10,0.0602143221952909,1.625,"PRCPCE",0.405833333333333,1.28157894736842
2008,2,456,1,2007.375,1,1.4,721,1.775,0.136875,0.178541666666667,0.140625,4,2.14916666666667,0.140000694444444,0.0589379273504273,11,0.0567077432479224,1.625,"PRCPCE",-0.0379166666666667,-0.212368728121354
2008,2,463,2,2007.375,1,1.4,753,2.135,0.249275,0.290941666666667,0.540225,4,2.14916666666667,0.000200694444444444,0.0589379273504273,12,0.0604835050207756,1.625,"PRCPCE",0.249283333333333,0.856815512846217
2008,2,483,3,2007.375,1,1.4,909,2.4475,0.94536875,0.987035416666667,1.09725625,4,2.14916666666667,0.0890027777777783,0.0589379273504273,13,0.0580851108033241,1.625,"PRCPCE",0.110220833333335,0.111668569812382
2008,2,484,2,2007.375,1,1.4,956,2.225,0.291875,0.333541666666667,0.680625,4,2.14916666666667,0.00575069444444449,0.0589379273504273,14,0.060333608898892,1.625,"PRCPCE",0.347083333333334,1.04059962523423
2008,2,498,1,2007.375,1,1.4,1057,1.875,0.146875,0.188541666666667,0.225625,4,2.14916666666667,0.075167361111111,0.0589379273504273,15,0.0584587820290859,1.625,"PRCPCE",0.0370833333333334,0.196685082872929
