"event","quarter","time","resolution","realization","grpd_event_time_bin","dataSet","grpd_time_event","EV","VarPredictedAgg","sqDevFromRealizationAgg","errorAgg","perc_errorAgg","avg_disagreementEV"
1980,1,1980.125,1,9,616,"PRPGDP",42,9.64770833333333,3.94165236329933,0.419526085069443,-3.52212627822989,-0.893565934688801,2.92405412326389
1980,2,1980.375,1,9,631,"PRPGDP",43,9.3048,2.96889696,0.0929030400000001,-2.87599392,-0.968707893452793,2.05345696
1980,3,1980.625,1,9,646,"PRPGDP",44,9.325,0.713465909090909,0.105625000000001,-0.607840909090908,-0.85195508481325,0.108615909090909
1980,4,1980.875,1,9,661,"PRPGDP",45,9.36448275862069,0.743970990856534,0.13284768133175,-0.611123309524784,-0.821434326116933,0.389497146254459
1981,3,1981.625,1,9.5,676,"PRPGDP",46,9.05806451612903,1.26372528616025,0.195306971904266,-1.06841831425598,-0.84545140146899,0.130151092611863
1981,4,1981.875,1,9.5,682,"PRPGDP",48,8.97102564102564,0.562103897048163,0.279813872452333,-0.282290024595831,-0.502202575143582,0.0577681788297172
1982,3,1981.625,1,6.2,688,"PRPGDP",47,8.32,2.68856774193548,4.49439999999999,1.80583225806451,0.671670730068531,0.662322580645161
1982,4,1981.875,1,6.2,694,"PRPGDP",49,8.25318181818182,2.35771714876033,4.2155555785124,1.85783842975207,0.787981896271529,0.79741714876033
1982,1,1982.125,1,6.2,700,"PRPGDP",50,7.32060606060606,2.35418145087236,1.25575794306703,-1.09842350780533,-0.466584046611317,0.868302662993572
1982,2,1982.375,1,6.2,706,"PRPGDP",52,6.23075,2.29770999889063,0.000945562500000017,-2.29676443639062,-0.999588476134736,0.8044969375
1982,3,1982.625,1,6.2,712,"PRPGDP",54,6.7352380952381,1.82704399092971,0.286479818594103,-1.5405641723356,-0.843200371739092,0.632853514739228
1982,4,1982.875,1,6.2,718,"PRPGDP",56,6.03444444444444,1.15214691358025,0.027408641975309,-1.12473827160494,-0.976210809878284,0.328369135802469
1983,1,1982.125,1,3.9,724,"PRPGDP",51,6.935,2.833275,9.211225,6.37795,2.25108752239017,0.98045
1983,2,1982.375,1,3.9,730,"PRPGDP",53,6.17263157894737,2.81019833795014,5.16485429362881,2.35465595567867,0.837896714933026,0.828408864265928
1983,3,1982.625,1,3.9,736,"PRPGDP",55,6.33682926829268,2.97170589894227,5.93813688280785,2.96643098386559,0.998224953862844,1.10276311719215
1983,4,1982.875,1,3.9,742,"PRPGDP",57,5.41944444444445,1.86962191358025,2.30871141975309,0.439089506172842,0.234854706710195,0.380833024691358
1983,1,1983.125,1,3.9,748,"PRPGDP",58,4.94588235294118,2.14295363321799,1.09386989619377,-1.04908373702422,-0.489550366728585,0.342341868512111
1983,2,1983.375,1,3.9,754,"PRPGDP",60,5.00421052631579,1.54945595567867,1.21928088642659,-0.330175069252077,-0.213090967860044,0.244424376731302
1983,3,1983.625,1,3.9,760,"PRPGDP",62,4.953,1.14030173633333,1.108809,-0.0314927363333326,-0.0276178973774066,0.167741
1983,4,1983.875,1,3.9,766,"PRPGDP",64,4.79888888888889,0.950665432098765,0.808001234567902,-0.142664197530863,-0.150067723842557,0.29430987654321
1984,1,1983.125,1,3.6,772,"PRPGDP",59,5.49352941176471,3.3434875432526,3.585453633218,0.241966089965399,0.072369370854605,1.0520169550173
1984,2,1983.375,1,3.6,778,"PRPGDP",61,5.38315789473684,2.33319002770083,3.17965207756232,0.846462049861494,0.362791731411442,0.401716343490305
1984,3,1983.625,1,3.6,784,"PRPGDP",63,5.41,2.16123333333333,3.2761,1.11486666666667,0.515847432793004,0.44402
1984,4,1983.875,1,3.6,790,"PRPGDP",65,5.10222222222222,1.72732839506173,2.25667160493827,0.529343209876543,0.306451981794479,0.213195061728395
1984,1,1984.125,1,3.6,796,"PRPGDP",66,5.28827586206897,2.36931082045184,2.85027538644471,0.480964565992867,0.202997665752079,0.794083234244947
1984,2,1984.375,1,3.6,802,"PRPGDP",67,5.07333333333333,1.7364404040404,2.17071111111111,0.434270707070704,0.250092491547783,0.420646464646465
1984,3,1984.625,1,3.6,808,"PRPGDP",68,3.93157894736842,1.41637119113573,0.10994459833795,-1.30642659279778,-0.922375858090004,0.531634349030471
1984,4,1984.875,1,3.6,814,"PRPGDP",69,3.47785714285714,0.759577901239067,0.0149188775510203,-0.744659023688047,-0.980358989477335,0.279488265306122
1985,2,1985.375,1,3.2,820,"PRPGDP",71,4.42,2.83283076923077,1.4884,-1.34443076923077,-0.47458915789588,0.942153846153846
1985,3,1985.625,1,3.2,826,"PRPGDP",73,3.69862068965517,1.67882568370987,0.248622592152199,-1.43020309155767,-0.851906845025868,0.450756718192628
1985,4,1985.875,1,3.2,832,"PRPGDP",75,3.50347826086956,1.21022647554861,0.0920990548204156,-1.1181274207282,-0.923899322415116,0.339700945179584
1986,1,1985.125,1,2,838,"PRPGDP",70,2.02380952380952,2.00133786848073,0.000566893424036277,-2.00077097505669,-0.999716742768443,0.808975963718821
1986,2,1985.375,1,2,844,"PRPGDP",72,4.87,3.17233076923077,8.2369,5.06456923076923,1.59648208184713,1.34899230769231
1986,3,1985.625,1,2,850,"PRPGDP",74,4.195,2.52483214285714,4.818025,2.29319285714285,0.908255570030821,0.665932142857143
1986,4,1985.875,1,2,856,"PRPGDP",76,4.03652173913043,2.44910094517958,4.14742079395085,1.69831984877127,0.693446242840241,0.652613988657845
1986,1,1986.125,1,2,862,"PRPGDP",77,2.81666666666667,1.36638888888889,0.666944444444444,-0.699444444444445,-0.511892661109982,0.867222222222222
1986,2,1986.375,1,2,868,"PRPGDP",79,3.15461538461538,1.49455562130178,1.33313668639053,-0.161418934911244,-0.108004635364889,0.563186390532544
1986,3,1986.625,1,2,874,"PRPGDP",81,2.94095238095238,1.26508480725624,0.885391383219956,-0.37969342403628,-0.300132783081771,0.365770521541951
1986,4,1986.875,1,2,880,"PRPGDP",83,3.42130434782609,1.36976583060738,2.02010604914934,0.65034021854196,0.474782042309806,0.93972438563327
1987,1,1986.125,1,2.5,886,"PRPGDP",78,3.55208333333333,2.79504453305845,1.10687934027778,-1.68816519278067,-0.603985078882952,1.16360815972222
1987,2,1986.375,1,2.5,892,"PRPGDP",80,3.97307692307692,2.52850591715976,2.16995562130177,-0.358550295857989,-0.141803225938559,0.790244378698225
1987,3,1986.625,1,2.5,898,"PRPGDP",82,3.31714285714286,2.28227755102041,0.667722448979592,-1.61455510204082,-0.70743153098051,0.600353741496599
1987,4,1986.875,1,2.5,904,"PRPGDP",84,3.52608695652174,1.97192816635161,1.05285444234405,-0.919073724007562,-0.46607870392561,0.804502079395085
1987,1,1987.125,1,2.5,910,"PRPGDP",85,3.26736842105263,2.51798781163435,0.588854293628809,-1.92913351800554,-0.766140927724904,0.95895623268698
1987,2,1987.375,1,2.5,916,"PRPGDP",87,3.49461538461538,1.67381715976331,0.989259763313609,-0.684557396449705,-0.408979793555531,0.409432544378698
1987,3,1987.625,1,2.5,922,"PRPGDP",89,3.54,1.5564,1.0816,-0.474800000000001,-0.305062965818556,0.53604
1987,4,1987.875,1,2.5,928,"PRPGDP",91,3.05944444444444,0.849999802640603,0.312978086419753,-0.53702171622085,-0.631790401071321,0.303294135802469
1988,1,1987.125,1,3.5,934,"PRPGDP",86,3.72631578947368,4.13772853185596,0.051218836565097,-4.08650969529086,-0.987621508716493,1.88113905817175
1988,2,1987.375,1,3.5,940,"PRPGDP",88,4.27230769230769,2.79969467455621,0.596459171597632,-2.20323550295858,-0.786955635906198,0.838310059171598
1988,3,1987.625,1,3.5,946,"PRPGDP",90,4.579,2.332759,1.164241,-1.168518,-0.50091672564547,0.374859
1988,4,1987.875,1,3.5,952,"PRPGDP",92,3.58888888888889,1.83543209876543,0.00790123456790126,-1.82753086419753,-0.995695163785565,0.470987654320988
1988,1,1988.125,1,3.5,958,"PRPGDP",93,3.64117647058824,2.18889273356401,0.0199307958477508,-2.16896193771626,-0.990894576265828,0.64242214532872
1988,2,1988.375,1,3.5,964,"PRPGDP",95,3.3475,1.95424375,0.0232562500000002,-1.9309875,-0.988099616539646,0.27884375
1988,3,1988.625,1,3.5,970,"PRPGDP",97,3.51125,2.2161234375,0.00012656250000001,-2.215996875,-0.999942890139665,0.8268984375
1988,4,1988.875,1,3.5,976,"PRPGDP",99,3.42230769230769,1.18066558989531,0.00603609467455618,-1.17462949522076,-0.994887549255085,0.470586982248521
1989,1,1988.125,1,3.9,982,"PRPGDP",94,4.14117647058823,3.02712802768166,0.0581660899653977,-2.96896193771626,-0.980785057839148,0.781245674740484
1989,2,1988.375,1,3.9,988,"PRPGDP",96,4.0875,3.31734375,0.0351562500000002,-3.2821875,-0.989402289105553,0.89359375
1989,3,1988.625,1,3.9,994,"PRPGDP",98,4.6625,2.86609375,0.58140625,-2.2846875,-0.797143324428938,0.34479375
1989,4,1988.875,1,3.9,1000,"PRPGDP",100,4.68769230769231,2.10861775147929,0.620459171597634,-1.48815857988166,-0.705750759632772,0.354248520710059
1989,1,1989.125,1,3.9,1006,"PRPGDP",101,4.82125,1.8405484375,0.8487015625,-0.991846875,-0.538886592056885,0.3165234375
1989,2,1989.375,1,3.9,1012,"PRPGDP",103,4.94117647058824,1.54948096885813,1.08404844290658,-0.465432525951556,-0.300379633765073,0.160069204152249
1989,3,1989.625,1,3.9,1018,"PRPGDP",105,4.86,1.1004,0.921599999999999,-0.178800000000001,-0.16248636859324,0.0982857142857144
1989,4,1989.875,1,3.9,1024,"PRPGDP",107,4.75,1.02607142857143,0.722499999999999,-0.30357142857143,-0.295857988165682,0.147014285714286
1990,1,1989.125,1,3.8,1030,"PRPGDP",102,4.73125,2.4052734375,0.867226562499999,-1.538046875,-0.639447827852213,0.3983984375
1990,2,1989.375,1,3.8,1036,"PRPGDP",104,5.02941176470588,2.34031141868512,1.51145328719723,-0.828858131487889,-0.354165742588896,0.417370242214533
1990,3,1989.625,1,3.8,1042,"PRPGDP",106,4.65428571428571,2.48048163265306,0.729804081632653,-1.75067755102041,-0.70578129987922,0.565738775510204
1990,4,1989.875,1,3.8,1048,"PRPGDP",108,4.09066666666667,2.25044622222222,0.0844871111111116,-2.16595911111111,-0.962457618281727,0.683246222222223
1990,1,1990.125,1,3.8,1054,"PRPGDP",109,4.23428571428571,2.24225306122449,0.188604081632654,-2.05364897959184,-0.915886353376341,0.634710204081633
1990,2,1990.375,1,3.8,1060,"PRPGDP",111,4.98571428571429,0.94265306122449,1.40591836734694,0.463265306122449,0.491448365447067,0.258367346938775
1990,3,1990.625,1,3.8,1066,"PRPGDP",113,5.04923076923077,1.24065325443787,1.5605775147929,0.31992426035503,0.257867586459511,0.474007100591716
1990,4,1990.875,1,3.8,1072,"PRPGDP",115,4.77733333333333,0.913086222222222,0.955180444444446,0.0420942222222235,0.0461010375556612,0.237592888888889
1991,1,1990.125,1,3.4,1078,"PRPGDP",110,4.37857142857143,2.48525510204082,0.957602040816327,-1.52765306122449,-0.614686621091745,0.720255102040816
1991,2,1990.375,1,3.4,1084,"PRPGDP",112,4.72857142857143,3.09775510204082,1.76510204081633,-1.33265306122449,-0.430199617893142,1.63632653061224
1991,3,1990.625,1,3.4,1090,"PRPGDP",114,4.92846153846154,2.17180532544379,2.33619467455621,0.164389349112428,0.0756924882661094,0.668028402366864
1991,4,1990.875,1,3.4,1096,"PRPGDP",116,4.39733333333333,2.10879288888889,0.994673777777779,-1.11411911111111,-0.528320783411847,0.438979555555555
1991,1,1991.125,1,3.4,1102,"PRPGDP",117,3.98529411764706,2.08213667820069,0.34256920415225,-1.73956747404844,-0.835472278194395,0.241983737024221
1991,2,1991.375,1,3.4,1108,"PRPGDP",118,4.0045,1.94997975,0.365420249999999,-1.5845595,-0.812603053954791,0.45628975
1991,3,1991.625,1,3.4,1114,"PRPGDP",119,3.75571428571429,1.53746734693878,0.126532653061224,-1.41093469387755,-0.917700591617011,0.22615306122449
1991,4,1991.875,1,3.4,1120,"PRPGDP",120,3.62114285714286,1.19932440816327,0.0489041632653063,-1.15042024489796,-0.959223573761663,0.266512979591837
1992,1,1992.125,1,2.3,1126,"PRPGDP",121,2.96180555555556,0.919582851080247,0.437986593364197,-0.481596257716049,-0.523711655943031,0.261314101080247
1992,2,1992.375,1,2.3,1136,"PRPGDP",123,2.93986111111111,0.785480536265432,0.409422241512346,-0.376058294753086,-0.478762079250309,0.135497897376543
1992,3,1992.625,1,2.3,1146,"PRPGDP",125,2.77802717647059,0.604067029777915,0.228509981444443,-0.375557048333472,-0.621714196968415,0.162842644137204
1992,4,1992.875,1,2.3,1156,"PRPGDP",127,2.63345945945946,0.329603983963201,0.111195211102995,-0.218408772860206,-0.662639966404624,0.0587508429510592
1993,1,1992.125,1,2.4,1166,"PRPGDP",122,3.31871428571429,1.04606406122449,0.844035938775511,-0.202028122448979,-0.193131692348259,0.219324775510204
1993,2,1992.375,1,2.4,1176,"PRPGDP",124,3.43291666666667,1.26459704861111,1.06691684027778,-0.197680208333333,-0.156318732951688,0.3950546875
1993,3,1992.625,1,2.4,1186,"PRPGDP",126,3.11558752941176,1.03856401848315,0.512065512249633,-0.526498506233521,-0.506948533613252,0.305848868943778
1993,4,1992.875,1,2.4,1196,"PRPGDP",128,2.92087755405405,1.05323189609673,0.271313426317334,-0.781918469779392,-0.742399155093175,0.327694153281456
1993,1,1993.125,1,2.4,1206,"PRPGDP",129,2.99402935483871,1.13981672932424,0.352870874410094,-0.78694585491415,-0.690414375108094,0.63129193230281
1993,2,1993.375,1,2.4,1216,"PRPGDP",131,3.07491151428571,0.81127272294891,0.455505552115436,-0.355767170833474,-0.438529684001071,0.264958197639107
1993,3,1993.625,1,2.4,1226,"PRPGDP",133,2.74648246774194,0.604358554908069,0.120050100452542,-0.484308454455528,-0.801359475302202,0.192579844705273
1993,4,1993.875,1,2.4,1236,"PRPGDP",135,2.71296875,0.390972436523437,0.0979494384765625,-0.293022998046875,-0.749472266261177,0.190132592773437
1994,1,1993.125,1,2.1,1246,"PRPGDP",130,3.29181506451613,1.37071600067976,1.42042314800759,0.0497071473278254,0.036263636889899,0.674156469904964
1994,2,1993.375,1,2.1,1256,"PRPGDP",132,3.40746894117647,1.1796584379503,1.70947503214112,0.529816594190821,0.449127117770969,0.302840538304055
1994,3,1993.625,1,2.1,1266,"PRPGDP",134,2.95654619354839,0.780708547738109,0.73367138168223,-0.0470371660558789,-0.0602493288848397,0.182698396273382
1994,4,1993.875,1,2.1,1276,"PRPGDP",136,2.958091421875,0.876429733207992,0.736320888295459,-0.140108844912534,-0.159863180816212,0.332630531221736
1994,1,1994.125,1,2.1,1286,"PRPGDP",137,2.65288461538462,0.685953217455621,0.305681397928995,-0.380271819526627,-0.554369904316731,0.119115717455621
1994,2,1994.375,1,2.1,1296,"PRPGDP",139,2.6996875,0.72653115234375,0.35962509765625,-0.3669060546875,-0.505010767265631,0.08354052734375
1994,3,1994.625,1,2.1,1306,"PRPGDP",141,2.57158037037037,0.509649957267294,0.222388045718656,-0.287261911548638,-0.563645512871061,0.172264037585307
1994,4,1994.875,1,2.1,1316,"PRPGDP",143,2.53055222222222,0.381473071879703,0.185375216060494,-0.19609785581921,-0.514054255135075,0.072976736091358
1995,1,1994.125,1,2.1,1326,"PRPGDP",138,3.0228,0.83588016,0.851559839999999,0.0156796799999991,0.0187582870731123,0.14680416
1995,2,1994.375,1,2.1,1336,"PRPGDP",140,3.08282258064516,1.02987429110302,0.965940225026015,-0.0639340660770029,-0.0620794854569368,0.224474492715921
1995,3,1994.625,1,2.1,1346,"PRPGDP",142,3.15629135185185,0.761441273624114,1.11575141999701,0.354310146372898,0.465315131509149,0.21000444108233
1995,4,1994.875,1,2.1,1356,"PRPGDP",144,3.00769557407407,0.977641502582116,0.823911255193663,-0.153730247388453,-0.157246032397791,0.150041584761643
1995,1,1995.125,1,2.1,1366,"PRPGDP",145,2.80625838888889,0.960853368650911,0.498800911875928,-0.462052456774983,-0.480877178402079,0.48870596858897
1995,2,1995.375,1,2.1,1376,"PRPGDP",147,2.75611111111111,0.947795987654321,0.430481790123456,-0.517314197530865,-0.545807541147282,0.219068765432099
1995,3,1995.625,1,2.1,1386,"PRPGDP",149,2.29972734782609,0.807646567021102,0.0398910134696428,-0.767755553551459,-0.950608329065552,0.388948873513455
1995,4,1995.875,1,2.1,1396,"PRPGDP",151,2.02778460714286,0.877322986576803,0.00521506296551146,-0.872107923611291,-0.994055709191139,0.615911226347876
1996,1,1995.125,1,1.8,1406,"PRPGDP",146,3.13849361538462,1.31306723358703,1.79156515842538,0.478497924838349,0.364412356503018,0.685504495249852
1996,2,1995.375,1,1.8,1416,"PRPGDP",148,3.18333333333333,1.39338888888889,1.91361111111111,0.520222222222223,0.373350344882581,0.415977777777778
1996,3,1995.625,1,1.8,1426,"PRPGDP",150,2.80749752222222,0.864071121440591,1.01505125728392,0.150980135843326,0.174731144343316,0.258899856214577
1996,4,1995.875,1,1.8,1436,"PRPGDP",152,2.45146341463415,1.15179054134444,0.424404580606782,-0.727385960737656,-0.631526249459045,0.538953955978585
1996,1,1996.125,1,1.8,1446,"PRPGDP",153,2.46570466176471,0.660323885513822,0.443162696695261,-0.217161188818561,-0.328870715693678,0.0816143638848048
1996,2,1996.375,1,1.8,1456,"PRPGDP",155,2.6912837027027,0.927126842540226,0.79438663870344,-0.132740203836786,-0.143173725261899,0.321473068756263
1996,3,1996.625,1,1.8,1466,"PRPGDP",157,2.54989596153846,0.490176911091472,0.562343953131694,0.0721670420402218,0.147226522521284,0.141206969004364
1996,4,1996.875,1,1.8,1476,"PRPGDP",159,2.34390625,0.202978491210938,0.295834008789062,0.0928555175781248,0.457464813262546,0.0371573974609375
1997,1,1996.125,1,1.7,1486,"PRPGDP",154,2.61128111428571,0.90085774639798,0.830433269253813,-0.0704244771441671,-0.0781749143255466,0.193076308629644
1997,2,1996.375,1,1.7,1496,"PRPGDP",156,2.84224090540541,1.28165295433393,1.30471428598136,0.0230613316474266,0.0179934291646146,0.416860935869511
1997,3,1996.625,1,1.7,1506,"PRPGDP",158,2.78280769230769,0.793013092179411,1.17247249852071,0.379459406341299,0.478503331260829,0.186886738658777
1997,4,1996.875,1,1.7,1516,"PRPGDP",160,2.51140625,0.583229272460937,0.658380102539063,0.0751508300781255,0.128852980511466,0.113122241210938
1997,1,1997.125,1,1.7,1526,"PRPGDP",161,2.4355694,0.7513907248711,0.54106234221636,-0.210328382654741,-0.279918790175141,0.125915130385497
1997,2,1997.375,1,1.7,1536,"PRPGDP",163,2.44333002777778,0.621537667712354,0.552539530196112,-0.0689981375162417,-0.111011996698765,0.103201115336138
1997,3,1997.625,1,1.7,1546,"PRPGDP",165,2.33256384722222,0.693472418431177,0.400137020812579,-0.293335397618598,-0.422995046121952,0.251487140186511
1997,4,1997.875,1,1.7,1556,"PRPGDP",167,2.25416426388889,0.474246011154685,0.307098031371515,-0.16714797978317,-0.352449943387403,0.161191040502993
1998,1,1997.125,1,1.1,1566,"PRPGDP",162,2.67685507142857,1.09417829171191,2.48647191629001,1.3922936245781,1.27245590149642,0.198335066911231
1998,2,1997.375,1,1.1,1576,"PRPGDP",164,2.57796891666667,0.848293418550299,2.18439211863284,1.33609870008254,1.57504310520985,0.130359943954965
1998,3,1997.625,1,1.1,1586,"PRPGDP",166,2.57339297058824,0.933750541316528,2.17088684577882,1.2371363044623,1.32491093683117,0.214914623737676
1998,4,1997.875,1,1.1,1596,"PRPGDP",168,2.33063531944444,0.817857296853129,1.51446328946413,0.696605992611001,0.851745158099504,0.232202179438988
1998,1,1998.125,1,1.1,1606,"PRPGDP",169,2.1047971,0.767916308982702,1.00961721216841,0.241700903185708,0.314749016733219,0.280294525550557
1998,2,1998.375,1,1.1,1616,"PRPGDP",171,1.71333333333333,0.64597037037037,0.376177777777777,-0.269792592592593,-0.417654748526478,0.11447962962963
1998,3,1998.625,1,1.1,1626,"PRPGDP",173,1.49596666666667,0.613400398888889,0.156789601111111,-0.456610797777778,-0.744392730433304,0.111897098888889
1998,4,1998.875,1,1.1,1636,"PRPGDP",175,1.31481481481481,0.635706447187929,0.0461454046639232,-0.589561042524006,-0.927410827956757,0.191045336076818
1999,1,1998.125,1,1.4,1646,"PRPGDP",170,2.34778775862069,0.970606735275794,0.898301635391231,-0.072305099884563,-0.0744947436038735,0.329561630609631
1999,2,1998.375,1,1.4,1656,"PRPGDP",172,2.16814814814815,0.998392866941015,0.590051577503429,-0.408341289437586,-0.408998604616143,0.188029903978052
1999,3,1998.625,1,1.4,1666,"PRPGDP",174,2.0204,1.02816717333333,0.384896160000001,-0.643271013333333,-0.62564827006472,0.170060306666667
1999,4,1998.875,1,1.4,1676,"PRPGDP",176,1.72017857142857,1.06661068239796,0.102514317602041,-0.964096364795918,-0.903887782774153,0.361781218112245
1999,1,1999.125,1,1.4,1686,"PRPGDP",177,1.5175,0.930277083333333,0.01380625,-0.916470833333333,-0.985158991608683,0.148512916666667
1999,2,1999.375,1,1.4,1696,"PRPGDP",179,1.52926470588235,0.53259945934256,0.0167093641868512,-0.515890095155709,-0.968626772157303,0.0761163711072664
1999,3,1999.625,1,1.4,1706,"PRPGDP",181,1.65963235294118,0.505657217776817,0.0674089586937716,-0.438248259083045,-0.866690405428912,0.0863081368944637
1999,4,1999.875,1,1.4,1716,"PRPGDP",183,1.56147368421053,0.206194670360111,0.0260737506925209,-0.18012091966759,-0.873547892159462,0.0570230519390582
