"event","quarter","time","resolution","realization","grpd_event_time_bin","dataSet","grpd_time_event","EV","VarPredictedAgg","sqDevFromRealizationAgg","errorAgg","perc_errorAgg","avg_disagreementEV"
2011,3,2010.625,1,2.17432,301,"PRCCPI",30,1.51317586206897,0.611246224244947,0.43711157112057,-0.174134653124376,-0.284884627859222,0.262659393555291
2011,4,2010.875,1,2.17432,311,"PRCCPI",32,1.4454,0.695089194529,0.5313243664,-0.163764828129,-0.235602609590225,0.343282836875
2011,1,2011.125,1,2.17432,321,"PRCCPI",33,1.42119189189189,0.644206849663988,0.567201947222498,-0.0770049024414899,-0.11953443599933,0.373392385069394
2011,2,2011.375,1,2.17432,331,"PRCCPI",35,1.73893611111111,0.479683840362654,0.189559130704012,-0.290124709658642,-0.604824855970341,0.226092434529321
2011,3,2011.625,1,2.17432,341,"PRCCPI",37,1.991696875,0.478840433115234,0.0333512057847655,-0.445489227330469,-0.930350063448507,0.219505464052734
2011,4,2011.875,1,2.17432,351,"PRCCPI",39,2.24421428571429,0.249361168367347,0.00488521117551026,-0.244475957191837,-0.980409094136447,0.13672825170068
2012,1,2011.125,1,1.949,361,"PRCCPI",34,1.76398333333333,0.673963494166667,0.0342311669444445,-0.639732327222222,-0.949209167498352,0.223074954166667
2012,2,2011.375,1,1.949,371,"PRCCPI",36,1.88798055555556,0.717309977399691,0.00372337260030865,-0.713586604799383,-0.994809255806247,0.227140832677469
2012,3,2011.625,1,1.949,381,"PRCCPI",38,1.90927903225806,0.70858916384571,0.00157775527835591,-0.707011408567354,-0.997773384975586,0.306591893834547
2012,4,2011.875,1,1.949,391,"PRCCPI",40,1.93056219512195,0.540200037595182,0.000339952648720988,-0.539860084946461,-0.999370691179078,0.224117288875669
2012,1,2012.125,1,1.949,401,"PRCCPI",41,1.97380675675676,0.548663576170562,0.000615375180788894,-0.548048200989774,-0.99887841072833,0.199760859211103
2012,2,2012.375,1,1.949,411,"PRCCPI",43,2.05963787878788,0.324560368868228,0.0122407402226814,-0.312319628645546,-0.962285166653692,0.085117688640955
2012,3,2012.625,1,1.949,421,"PRCCPI",45,2.07150714285714,0.298806668996599,0.0150080000510204,-0.283798668945578,-0.949773543872305,0.0785501945918367
2012,4,2012.875,1,1.949,431,"PRCCPI",47,2.04197205882353,0.152820331572232,0.00864380372188574,-0.144176527850346,-0.943438130038344,0.0454840507634083
2013,1,2012.125,1,1.72315,441,"PRCCPI",42,2.1234,0.822145297142857,0.1602000625,-0.661945234642857,-0.805143855889303,0.244688915
2013,2,2012.375,1,1.72315,451,"PRCCPI",44,2.1120328125,0.62776466454834,0.15122984185791,-0.47653482269043,-0.759097874731901,0.134189406813965
2013,3,2012.625,1,1.72315,461,"PRCCPI",46,2.071025,0.511810784740854,0.121017015625,-0.390793769115854,-0.763551259111754,0.177204399878049
2013,4,2012.875,1,1.72315,471,"PRCCPI",48,2.05227352941176,0.330402036946367,0.108322297612457,-0.22207973933391,-0.67215003087272,0.0995443513581314
2013,1,2013.125,1,1.72315,481,"PRCCPI",49,1.96039487179487,0.313378549204471,0.0562851291929652,-0.257093420011506,-0.820392527389484,0.0966007635634451
2013,2,2013.375,1,1.72315,491,"PRCCPI",51,1.91238285714286,0.247011807706122,0.035809074222449,-0.211202733483673,-0.855030921173403,0.0612650379918368
2013,3,2013.625,1,1.72315,501,"PRCCPI",53,1.7853625,0.231254354704861,0.00387039515625003,-0.227383959548611,-0.983263471249267,0.0380833006076389
2013,4,2013.875,1,1.72315,511,"PRCCPI",55,1.73475131578947,0.190024714471953,0.000134590528047091,-0.189890123943906,-0.99929172092998,0.0522823671693214
2014,1,2013.125,1,1.7271,521,"PRCCPI",50,2.08488974358974,0.401334116048652,0.128013500618015,-0.273320615430638,-0.681030105592877,0.117491081817883
2014,2,2013.375,1,1.7271,531,"PRCCPI",52,2.08627222222222,0.335552242561728,0.129004685216049,-0.206547557345679,-0.615545155558549,0.064231163117284
2014,3,2013.625,1,1.7271,541,"PRCCPI",54,1.93984722222222,0.362581643325617,0.0452613805632717,-0.317320262762346,-0.875169133913863,0.0653488724922839
2014,4,2013.875,1,1.7271,551,"PRCCPI",56,1.93727631578947,0.380040739439058,0.0441740837188365,-0.335866655720222,-0.883764872723809,0.104450403912742
2014,1,2014.125,1,1.7271,561,"PRCCPI",57,1.8905431025641,0.363614960039605,0.0267136477757797,-0.336901312263825,-0.926533144365485,0.0720392635898869
2014,2,2014.375,1,1.7271,571,"PRCCPI",59,1.85571282051282,0.29707832522025,0.016541257600263,-0.280537067619987,-0.944320213909919,0.0504079871433267
2014,3,2014.625,1,1.7271,581,"PRCCPI",61,2.03127307692308,0.270552122864891,0.092521260724852,-0.17803086214004,-0.658027962430532,0.0459196195956607
2014,4,2014.875,1,1.7271,591,"PRCCPI",63,1.80479722222222,0.203667056103395,0.00603685834104936,-0.197630197762346,-0.970359181025405,0.0410269717978395
2015,1,2014.125,1,1.9942,601,"PRCCPI",58,2.01429886842105,0.462515539072404,0.000403964511806802,-0.462111574560597,-0.999126592562453,0.100270395586851
2015,2,2014.375,1,1.9942,611,"PRCCPI",60,1.96531538461538,0.427645054378698,0.00083432100591716,-0.426810733372781,-0.998049033895343,0.0802766618145957
2015,3,2014.625,1,1.9942,621,"PRCCPI",62,2.0853475,0.43103705424375,0.00830786675625003,-0.4227291874875,-0.980725864112017,0.08181380199375
2015,4,2014.875,1,1.9942,631,"PRCCPI",64,2.01421805555556,0.411102360785108,0.000400722548225319,-0.410701638236883,-0.999025248730122,0.0609849558545525
2015,1,2015.125,1,1.9942,641,"PRCCPI",65,1.69438678977273,0.476587362744221,0.0898879610267829,-0.386699401717438,-0.811392479000698,0.123858142023124
2015,2,2015.375,1,1.9942,651,"PRCCPI",67,1.73512960526316,0.441418180570897,0.0671174694291031,-0.374300711141794,-0.847950373629155,0.158004164534713
2015,3,2015.625,1,1.9942,661,"PRCCPI",69,1.89435112162162,0.344985814497391,0.0099697985134202,-0.33501601598397,-0.971100845036353,0.0973346418452893
2015,4,2015.875,1,1.9942,671,"PRCCPI",71,1.84272777777778,0.253507114783951,0.0229438341049381,-0.230563280679012,-0.909494318830097,0.0976414547839506
2016,1,2015.125,1,2.18236,681,"PRCCPI",66,1.96180606060606,0.506877586629936,0.0486440401821856,-0.45823354644775,-0.904031976427279,0.0694955831450872
2016,2,2015.375,1,2.18236,691,"PRCCPI",68,1.96476315789474,0.478710667590028,0.0473483856941829,-0.431362281895845,-0.901091851717972,0.0816752207479224
2016,3,2015.625,1,2.18236,701,"PRCCPI",70,2.05605760416667,0.475446050851958,0.0159522951932402,-0.459493755658718,-0.966447728055254,0.0833612191765951
2016,4,2015.875,1,2.18236,711,"PRCCPI",72,2.0445125,0.327487040121528,0.0190019332562501,-0.308485106865278,-0.941976533638709,0.0445724763020834
2016,1,2016.125,1,2.18236,721,"PRCCPI",73,1.92023243243243,0.341816695975164,0.0687108616788896,-0.273105834296275,-0.798983307462892,0.0749491394886779
2016,2,2016.375,1,2.18236,731,"PRCCPI",75,2.02440337837838,0.357085894042641,0.024950294314116,-0.332135599728525,-0.930128031573444,0.0678859931135865
2016,3,2016.625,1,2.18236,741,"PRCCPI",77,2.10404142857143,0.297652702569388,0.00613379863061225,-0.291518903938775,-0.979392766880111,0.0451747169265306
2016,4,2016.875,1,2.18236,751,"PRCCPI",79,2.05008428571429,0.336380850038775,0.0174968645897959,-0.31888398544898,-0.947984956373768,0.186132710110204
2017,1,2016.125,1,1.75581,761,"PRCCPI",74,2.01294861111111,0.413284069581404,0.0661202653241512,-0.347163804257253,-0.84001254780732,0.0693253382619599
2017,2,2016.375,1,1.75581,771,"PRCCPI",76,2.07174864864865,0.461704496281958,0.0998172297099341,-0.361887266572024,-0.783807109279315,0.078707582633309
2017,3,2016.625,1,1.75581,781,"PRCCPI",78,2.11748,0.452085592457143,0.1308051889,-0.321280403557143,-0.71066277916742,0.0642393164571429
2017,4,2016.875,1,1.75581,791,"PRCCPI",80,2.14587714285714,0.347267716334694,0.152152375936734,-0.195115340397959,-0.561858563926826,0.0598178817632653
2017,1,2017.125,1,1.75581,801,"PRCCPI",81,2.18654785714286,0.333327932709694,0.18553510157602,-0.147792831133674,-0.443385677078528,0.0482207047989796
2017,2,2017.375,1,1.75581,811,"PRCCPI",83,2.23090333333333,0.284924483988889,0.225713675377778,-0.059210808611111,-0.207812286898518,0.0509612976555556
2017,3,2017.625,1,1.75581,821,"PRCCPI",85,1.92111363636364,0.196674668904959,0.0273252921950412,-0.169349376709917,-0.86106348953232,0.044597958677686
2017,4,2017.875,1,1.75581,831,"PRCCPI",87,1.86383636363636,0.157078403526171,0.0116696952404959,-0.145408708285675,-0.925707831385289,0.0402692083746557
2018,1,2017.125,1,2.1925,841,"PRCCPI",82,2.21387928571429,0.455885829713776,0.000457073857653075,-0.455428755856122,-0.998997394023104,0.0737249797316327
2018,2,2017.375,1,2.1925,851,"PRCCPI",84,2.21816,0.422049547733333,0.000658435600000012,-0.421391112133333,-0.998439909239244,0.0708207490666667
2018,3,2017.625,1,2.1925,861,"PRCCPI",86,2.13338484848485,0.377684239770432,0.0034946011386593,-0.374189638631772,-0.990747294245628,0.0567997606795225
2018,4,2017.875,1,2.1925,871,"PRCCPI",88,2.06965,0.326502286590909,0.0150921225,-0.311410164090909,-0.953776365067514,0.0641704442424243
2018,1,2018.125,1,2.1925,881,"PRCCPI",89,2.18386666666667,0.270755548888889,7.45344444444395e-05,-0.270681014444444,-0.999724716834982,0.0542810155555556
2018,2,2018.375,1,2.1925,891,"PRCCPI",91,2.40477931034483,0.274590778882283,0.0450625056004759,-0.229528273281807,-0.835892138170473,0.0941175878478002
2018,3,2018.625,1,2.1925,901,"PRCCPI",93,2.33489666666667,0.180606722655556,0.0202768106777776,-0.160329911977778,-0.887729479946056,0.0261844596555555
2018,4,2018.875,1,2.1925,911,"PRCCPI",95,2.29659677419355,0.109810192247659,0.0108361383975026,-0.0989740538501561,-0.901319375044317,0.0145109261186264
2019,1,2018.125,1,2.29141,921,"PRCCPI",90,2.26347068965517,0.409309488796076,0.000780605062544588,-0.408528883733532,-0.998092873280704,0.0675002723305589
2019,2,2018.375,1,2.29141,931,"PRCCPI",92,2.39667857142857,0.428068432397959,0.0110814721306122,-0.416986960267347,-0.974112849040197,0.0964172359693877
2019,3,2018.625,1,2.29141,941,"PRCCPI",94,2.40429827586207,0.363648507583234,0.0127437628271106,-0.350904744756124,-0.964955822555676,0.0522511290487515
2019,4,2018.875,1,2.29141,951,"PRCCPI",96,2.39568870967742,0.303592945033819,0.0108740492919875,-0.292718895741831,-0.964182141021834,0.045974671566077
2019,1,2019.125,1,2.29141,961,"PRCCPI",97,2.23090075757576,0.292027453787305,0.00366136841875571,-0.288366085368549,-0.987462245856438,0.0504828659274564
2019,2,2019.375,1,2.29141,971,"PRCCPI",99,2.18847606818182,0.263889874694616,0.0105953943195501,-0.253294480375066,-0.959849182043034,0.0718888513168154
2019,3,2019.625,1,2.29141,981,"PRCCPI",101,2.10093214285714,0.175346631109694,0.0362818140617345,-0.139064817047959,-0.793085194553654,0.0255686928954081
2019,4,2019.875,1,2.29141,991,"PRCCPI",103,2.19212666666667,0.141480677288889,0.00985718027777783,-0.131623497011111,-0.930328434478367,0.0302348939555555
2020,1,2019.125,1,1.62141,1001,"PRCCPI",98,2.28704318181818,0.470799961771694,0.443067532737396,-0.0277324290342978,-0.0589049092738587,0.0822859948209366
2020,2,2019.375,1,1.62141,1011,"PRCCPI",100,2.242076578125,0.456036523232435,0.385227001201396,-0.0708095220310386,-0.155271603092518,0.106480058916267
2020,3,2019.625,1,1.62141,1021,"PRCCPI",102,2.19154224137931,0.419657905974287,0.325050772660196,-0.0946071333140908,-0.225438701302312,0.0884051301337693
2020,4,2019.875,1,1.62141,1031,"PRCCPI",104,2.2281,0.35969664,0.3680727561,0.0083761161,0.0232866120183942,0.1051458385
2020,1,2020.125,1,1.62141,1041,"PRCCPI",105,2.19748482142857,0.283480325662468,0.33186219988396,0.048381874221492,0.170671012559436,0.0540996553276466
2020,2,2020.375,1,1.62141,1051,"PRCCPI",107,1.37728636363636,0.919875454359504,0.0595963498314049,-0.860279104528099,-0.935212588237936,0.501818110798898
2020,3,2020.625,1,1.62141,1061,"PRCCPI",109,0.967208653846154,0.714844198771265,0.427979401309504,-0.28686479746176,-0.40129695107668,0.375200934564534
2020,4,2020.875,1,1.62141,1071,"PRCCPI",111,1.63860961538462,0.350770066830621,0.000295826769378693,-0.350474240061243,-0.999156636220269,0.169679252311391
2021,1,2020.125,1,5.00808,1081,"PRCCPI",106,2.17684642857143,0.475522215701531,8.01588353598418,7.54036132028265,15.8570116627642,0.119310332308673
2021,2,2020.375,1,5.00808,1091,"PRCCPI",108,1.65417878787879,0.71791564379247,11.2486533406681,10.5307376968757,14.6684889623603,0.250646040004591
2021,3,2020.625,1,5.00808,1101,"PRCCPI",110,1.60369519230769,0.680646585938425,11.5898359188462,10.9091893329078,16.0276853778191,0.255902394327848
2021,4,2020.875,1,5.00808,1111,"PRCCPI",112,1.87384615384615,0.438825110946746,9.82342180237633,9.38459669142958,21.3857330798202,0.133125591715976
2021,1,2021.125,1,5.00808,1121,"PRCCPI",113,2.04028017241379,0.393538068055143,8.80783581662072,8.41429774856557,21.3811532646609,0.106047753938763
2021,2,2021.375,1,5.00808,1131,"PRCCPI",114,2.29642987931034,0.50759807234171,7.35304637703622,6.84544830469451,13.4859619799467,0.243526500324373
2021,3,2021.625,1,5.00808,1141,"PRCCPI",115,3.99329196428571,0.869015046899713,1.02979475742886,0.160779710529145,0.185013724564081,0.49796786451132
2021,4,2021.875,1,5.00808,1151,"PRCCPI",116,4.52898148148148,0.688488777434842,0.229535390446637,-0.458953386988205,-0.666609830153171,0.455029286694102
